@relation strict-qd-model-2020-single
@attribute bugid string
@attribute avgIDF numeric
@attribute maxIDF numeric
@attribute stdIDF numeric
@attribute avgICTF numeric
@attribute maxICTF numeric
@attribute stdICTF numeric
@attribute avgEntropy numeric
@attribute maxEntropy numeric
@attribute medianEntropy numeric
@attribute stdEntropy numeric
@attribute QS numeric
@attribute SCS numeric
@attribute sumSCQ numeric
@attribute avgSCQ numeric
@attribute maxSCQ numeric
@attribute avgVAR numeric
@attribute sumVAR numeric
@attribute maxVAR numeric
@attribute avgPMI numeric
@attribute maxPMI numeric
@attribute classlabel {'bestq','worstq'}
@data
eclipse.jdt.debug-18306-bestq	0.38939187099504674	0.8144540630219461	0.25389983832008317	0.013236218209972315	0.06666666666666667	0.02519239661463565	0.18456467337639815	0.5943436954904756	0.17900733298898902	0.17128693787659538	0.15027567636876524	3082.695888037295	38.0173647951991	2.376085299699944	3.4081343073273906	0.06495650075721227	1.0393040121153962	0.42955784210375647	0.5960241421178671	7.257002707092073	bestq
eclipse.jdt.debug-53634-bestq	0.5934318810459089	1.0	0.17263194516989727	0.06523836819033	1.0	0.2027488907861914	0.20114716050414816	0.48706342544895115	0.21400788873189178	0.11035887135356155	0.19207590716758557	4954.5248393153415	72.92430955429892	3.0385128980957874	3.6371400617937986	0.0938844849221354	2.25322763813125	0.4222076291033688	0.9867641644391945	6.519403763961294	bestq
eclipse.jdt.debug-76675-bestq	0.5511485423718485	1.0	0.27939917722491797	0.1355977982852449	1.0	0.31982623161837476	0.10366826256440487	0.48706342544895115	0.06382006487709965	0.12683094716189716	0.042826003333760736	35583.22109455297	45.370141402029624	2.520563411223868	3.5355588281042887	0.036895002490425585	0.6641100448276605	0.12901951148314897	0.41962440270924656	9.654897979890443	bestq
eclipse.jdt.debug-40707-bestq	0.44690931284002294	0.9282148319610513	0.20895310966542746	0.03641461290171877	0.3333333333333333	0.09795268349014905	0.2179963512404296	0.6540361071261017	0.18001258682600624	0.14328607291572143	0.1983587639440954	1902.386426164452	75.04537189858027	2.7794582184659364	3.5111638075290834	0.056938299995049554	1.5373340998663378	0.13513734141991593	0.9721873595527691	6.1891620770907165	bestq
eclipse.jdt.debug-13957-bestq	0.41153263096490944	1.0	0.2517401064450883	0.043234530580472115	1.0	0.17121338163854333	0.19202446851290667	0.5943436954904756	0.13807695066449438	0.17618248045331317	0.34953199128093343	1585.5367802224582	90.08995994319814	2.434863782248598	3.5248588483420717	0.03848892641280496	1.4240902772737833	0.17082755995978194	0.2955955505632735	5.804750378180385	bestq
eclipse.jdt.debug-31110-bestq	0.4279179741330792	0.7344183902962853	0.2492769634950764	0.01228526562526224	0.041666666666666664	0.01793759246626435	0.21878891761514524	0.7912860171478501	0.20958052654578985	0.19174866084391198	0.19169124246698294	3643.573699583662	40.840148282437966	2.552509267652373	3.4381367273667642	0.10401461230541124	1.6642337968865797	0.4691962074865043	1.0913047671494516	7.575456438210607	bestq
eclipse.jdt.debug-335363-bestq	0.28193169693935244	0.9282148319610513	0.21752960306459898	0.01581443199929839	0.3333333333333333	0.07092594175470815	0.23236902107698007	0.6166404529741876	0.17294104219953732	0.2034606032626477	0.334081292473394	1023.9528191255794	45.87772512317802	2.0853511419626374	3.714849835760523	0.02789769010651256	0.6137491823432765	0.07399960249074054	0.32780225981009115	6.322693469715239	bestq
eclipse.jdt.debug-422016-bestq	0.4693440078185431	1.0	0.28098816858201703	0.09361891098088676	1.0	0.2624683157546658	0.16849856151875733	0.6540361071261017	0.1498671151990074	0.15665601533142692	0.36722656750865496	5303.6662356295255	132.4242099982311	2.4077129090587475	3.587289712131791	0.04159131203447387	2.2875221618960624	0.16970377429693828	0.4390969547181729	9.654897979890443	bestq
eclipse.jdt.debug-24839-bestq	0.4464992725924087	1.0	0.2523245777021511	0.06742992407671826	1.0	0.2144144414625144	0.2515914641439581	0.7954148505105667	0.20479156098556373	0.22085583486385174	0.53737658674189	2391.7545409695563	119.81908140919242	2.4962308626915077	3.8718727458901023	0.04157916222100547	1.995799786608262	0.14616010575001528	0.4448834951933986	8.556285691222334	bestq
eclipse.jdt.debug-217994-bestq	0.3197957616494811	0.7615725180295072	0.2106667467437308	0.006537858233253241	0.1	0.022673812587967853	0.2557959547157197	0.5396527456047912	0.2384888061779575	0.1873885354522205	0.44172329785869985	711.920803116161	42.61825592488632	2.2430661013098065	3.30923961558012	0.03716267251839178	0.706090777849444	0.11682622286546508	0.5316209494818617	6.09954991840103	bestq
