tomcat70-47744-bestq	0.49806196021115856	1.0	0.257589795265564	0.0681664401486624	1.0	0.19388731161239914	0.18207387010207216	0.5762469880656186	0.17828467201400136	0.12720644106205742	0.48284150086793964	816.1161397768033	498.38054779605795	2.650960360617329	3.8819086001280954	0.05938377002256089	11.164148764241457	0.5296844732017655	0.49098345913431446	8.921190556249368	bestq
tomcat70-46915-bestq	0.4158276002303137	0.7520503959072479	0.23076244831909937	0.00845789708382316	0.043478260869565216	0.014084575483636882	0.24171152289946177	0.704123896057542	0.2533593942275349	0.19679113036527	0.384118929986202	2089.4510380069555	52.050333122756925	2.739491216987206	3.512090806098503	0.09269485557367792	1.7612022558998808	0.6841792272440388	0.7498225321309323	6.464454783428063	bestq
tomcat70-48387-bestq	0.4563261568570007	0.8058210799458352	0.17101873742654067	0.013345185035907299	0.1	0.031049225880124754	0.15729877299888406	0.3293905877562289	0.18582896587882541	0.08807233110862922	0.06471714069524191	1898.1578775384532	79.68620961405352	3.064854215925136	3.9439576580012536	0.07195585558598075	1.8708522452354994	0.1632555180741994	1.050825899520044	7.822578267581258	bestq
tomcat70-51972-bestq	0.4672833607151962	0.7116108349404754	0.13667607985281113	0.006226277551220479	0.045454545454545456	0.011382155722285488	0.22522903564032515	0.41578598215059914	0.18582896587882541	0.13665129445980145	0.0967641429652379	624.9197356845649	57.00761927707306	3.1670899598373925	3.7083746880318396	0.07197996145943825	1.2956393062698883	0.20934167539351342	0.9818645891537664	7.45485348745594	bestq
tomcat70-42693-bestq	0.4550102301825244	0.8903652682153249	0.3163480487705103	0.040922987832159606	0.25	0.0749404935851005	0.18667049660005755	0.42633453434064067	0.1687983654739167	0.1529813644574635	0.11581430542573552	5086.7321136245155	36.37207592079745	2.2732547450498406	3.4768827347605513	0.03534152610326112	0.5654644176521779	0.08286667778354694	0.680349742911069	8.073892695862163	bestq
tomcat70-49221-bestq	0.3868620180935691	0.6606827060987427	0.16068336537224714	0.00317595591844974	0.018518518518518517	0.005876798351045742	0.27829524256365573	0.704123896057542	0.22713706630909902	0.233107431657729	0.29821516001246273	677.6323066224869	57.904878639976396	2.8952439319988197	3.57565385232014	0.04866815875429905	0.9733631750859811	0.11074939570597837	0.6686836253834397	5.375411945776104	bestq
tomcat70-42503-bestq	0.4179279147603299	0.8058210799458352	0.18259921586544464	0.008028278572230058	0.041666666666666664	0.01474509402237009	0.20514128012544336	0.43239028058389256	0.21672359613731063	0.1175862309866296	0.2534828860105933	518.5307618205075	54.804865014690755	2.8844665797205664	3.6820449861523916	0.051009009829993596	0.9691711867698781	0.3119810176912225	0.6781349578418302	4.39218173122684	bestq
tomcat70-47111-bestq	0.3613961854780861	0.6711845782269582	0.21736310351501106	0.0029834797455882103	0.014925373134328358	0.004746664365846101	0.13759754053230075	0.553845373782948	0.13569297526344354	0.140147597891357	0.07077046334624115	663.7595549505024	46.791604085569546	2.599533560309419	3.7151779854298845	0.05463819198253647	0.9834874556856564	0.3065005144090145	0.7070022651798064	7.129431087021312	bestq
tomcat70-49290-bestq	0.5326363306640703	1.0	0.26401947062823616	0.09672334151117953	1.0	0.2372997933655553	0.17330236108974023	0.6446146609587597	0.15267049335964217	0.14356906200389885	0.3655583745048293	4839.038634259547	553.3841992808071	2.673353619714044	3.798382714104401	0.055754603782489386	11.541202982975298	0.5296844732017655	0.5501216864751817	10.019802844917477	bestq
tomcat70-48139-bestq	0.4827175728395431	0.8903652682153249	0.3087865086884289	0.07052710909055153	0.3333333333333333	0.130879786144254	0.1376220719597335	0.34701965980417165	0.14111869230924248	0.12804421167213598	0.07980593759736503	29051.65075872666	25.213544854851943	2.2921404413501767	3.497203715215558	0.03129954879417694	0.34429503673594647	0.13189883451974055	0.29420966372859314	9.326655664357531	bestq
