35888	-1
50018	119
68606	-1
94366	-1
97605	584
108466	-1
108954	-1
109003	60
113004	-1
113870	8836
116919	-1
118694	20
119824	-1
119843	1448
121622	47
125913	67
128683	258
129817	9331
130424	-1
134311	40
138093	214
138127	1765
138260	40
139037	1414
139526	-1
140381	-1
146912	-1
147298	818
148171	-1
148687	1336
149816	-1
150081	1
150305	508
150916	431
151112	160
151502	1428
152054	-1
152199	178
153093	2346
154493	268
154739	4538
155070	35
155158	847
158418	91
158945	16
163384	77
164438	701
165672	9495
166680	32
166984	-1
168417	15
170474	-1
170678	-1
171962	250
172675	3
172721	-1
173072	109
173712	-1
175756	-1
179238	43
181091	139
181524	37
181883	48
181884	106
182075	3
182483	362
183073	345
183250	10
183405	4418
183587	-1
183708	64
184644	-1
185955	25
187228	3307
191231	1
197077	174
197817	4436
197906	29
198961	133
198965	21
199129	44
199896	35
201044	70
201304	13
201306	7
201369	-1
201880	9
201966	17
202272	126
203126	181
203993	2846
204719	-1
205493	77
206610	2112
206887	3149
207836	738
208164	1189
209046	171
209138	77
209554	3502
210018	106
210181	838
212755	-1
215579	150
216703	318
216840	23
216946	1
217772	24
218223	3788
220069	774
220235	195
221019	-1
221655	250
221852	744
224447	-1
226788	1
228044	-1
228765	1788
228840	975
229070	1114
229441	94
229584	1493
229624	3459
229626	302
230248	1406
230447	138
231688	105
231977	-1
232463	7
232706	508
232771	1969
241503	99
247663	1100
248519	72
251970	-1
252751	-1
252913	1857
256859	1837
258969	2029
260913	145
261474	1683
262918	39
264383	54
270549	5261
272107	-1
272641	254
272654	889
273049	81
274646	567
274678	4
274724	8
280286	2
280630	143
292938	35
293474	-1
295577	-1
297115	13
302928	-1
307149	267
308547	21
312466	1
319268	182
321624	2608
321891	-1
322672	59
324773	131
342512	-1
367980	25
405015	-1
417603	7345
429902	1
435321	100
436418	3962
443114	2
443338	2292
461083	825
465909	21
482171	-1
484244	-1
484548	184
488805	-1
496382	1856
