161282	254
421383	3155
99330	-1
267776	241
383491	72
286221	-1
401418	112
52750	-1
408072	8955
396823	19
24082	134
352785	103
397842	165
443410	-1
334864	690
259093	-1
28698	4561
298520	955
111653	414
217126	47
329248	334
304174	146
55349	2366
283697	-1
27194	415
178744	468
256574	-1
317497	1029
339000	1
394296	-1
52801	-1
75843	67
113731	2134
263751	1085
31300	4597
80455	67
36427	12
266831	-1
152142	1270
239695	104
321608	595
261198	6962
279124	2039
437847	225
125013	378
256087	5607
298066	9533
66646	9
243284	-1
267358	4
434269	25
13916	24
303705	25
43103	-1
13921	-1
133731	1856
434791	-1
38499	-1
305255	6
462948	879
440930	216
290913	50
64108	-1
422506	455
341109	167
47731	266
299127	2343
28277	820
465521	3530
194175	624
297593	14
22655	-1
88195	1946
421506	470
395919	286
492173	8972
432781	135
374920	32
437398	4137
425109	29
416401	27
285852	9
228506	13
304792	394
369319	-1
167590	8
91306	3319
252591	1165
338089	-1
272567	54
141492	9
63675	-1
297663	2
278201	2846
301242	-1
286406	351
49352	-1
393932	-1
67274	59
338638	1732
30412	792
244431	4752
289992	-1
249549	-1
24271	-1
185043	667
378068	937
303313	3144
108247	55
41688	-1
391389	33
262877	80
306392	87
309977	30
427227	1
42208	-1
121057	-1
333541	-1
416998	1
195808	-1
372973	27
297709	-1
150249	-1
491756	280
442614	3019
120560	-1
262389	42
58098	7824
388342	201
338673	7
84724	65
308978	4
263935	3470
316155	-1
12044	-1
370952	1414
331028	788
81172	265
416016	697
124182	1442
335132	239
46875	9426
185113	152
304927	95
306970	1
296229	122
228641	185
264999	6
45349	1787
267554	21
271139	814
9517	828
311603	28
100155	-1
153912	214
333631	1494
165689	5913
264504	349
398648	-1
143171	-1
297280	571
232773	310
239940	6837
296781	19
296782	19
129354	-1
466252	44
88397	60
330057	7
287049	6542
342858	6736
248659	1
259413	83
300901	74
287078	-1
53603	258
267616	317
172388	3014
246635	18
252779	6
275308	1038
419692	375
262511	-1
321385	4
331115	-1
294763	1524
70005	3845
340338	199
288121	15
224132	1366
77193	726
201096	1
422792	1656
342410	1308
320916	3764
202129	7
266646	16
335249	542
51093	75
82839	-1
390546	414
215448	207
62878	-1
362404	33
358823	-1
17317	-1
63400	-1
279981	646
79793	19
318388	23
186291	459
251824	-1
224183	-1
294322	-1
274364	-1
13243	2506
70079	3490
243147	1
354766	-1
306646	239
49619	-1
320983	8857
387536	12
153044	1328
233941	141
255449	1
255448	95
251356	644
377318	16
272366	26
68586	1105
261100	2
51187	-1
14837	-1
201718	-1
314354	-1
460799	1284
47097	-1
432125	311
252415	4
364539	1069
411641	4393
