34816	189
346116	1
78853	619
335363	102
229380	429
13834	946
413705	28
28177	30
301584	31
353821	1
455199	62
102427	30
184862	116
37918	125
495641	1
112670	1020
27679	1
1569	89
245793	116
43554	44
28195	4
472612	7
376354	1
10282	21
177193	21
449066	1
26159	16
13364	49
255031	957
37942	327
432190	1
10811	11
171075	19
10817	97
388172	49
329294	43
472657	128
161364	155
189012	601
99416	48
130145	29
9825	198
371300	2
105573	39
33893	76
345196	10
268393	154
29297	67
30837	10
214650	9
187000	38
150652	3
173187	26
148615	91
13957	8
9861	60
22662	20
422016	148
54407	49
30344	4
77449	190
68233	10
138377	2
383625	555
142476	52
237709	22
28304	26
324246	1
325777	2
64663	134
352413	1
506014	19
275614	7
1695	3
85665	215
31907	322
204455	43
19623	58
92838	102
53929	109
211625	93
385192	19
16046	34
72371	511
90805	16
145592	388
53952	297
53959	8
13015	1001
349400	192
414939	685
312038	12
7404	-1
330987	45
32494	375
241394	14
248054	72
94452	127
341232	2
232699	28
400636	2352
11514	22
24826	4
52474	48
249593	3
404731	70
18174	1
33534	502
337658	3
419577	137
40707	4
34052	2
40708	13
24839	13
21769	686
8458	117
94474	44
21776	1
16152	59
22815	216
23328	676
29474	327
297248	1
124203	2826
15662	72
412982	8
246577	1
15667	108
10035	22
165174	538
428862	136
372030	1
167740	83
21823	246
12609	2427
9026	391
319298	199
120651	13
125771	112
414029	122
369480	542
271700	4
297808	14
311120	114
27989	146
88923	55
79706	1067
94047	1112
12640	8
81249	1
206693	15
86887	112
18792	11
208744	147
29036	1135
407402	8
34670	86
53102	153
10096	803
401270	7
13684	155
12665	17
414076	2
53115	177
144253	1155
53634	91
18306	1
76675	37
31110	10
217994	37
197011	14
401815	59
140179	16
426903	2
139152	22
463252	1975
66453	5
12695	88
43927	51
73624	165
43418	106
392607	5
49052	310
307109	14
9122	1836
19363	290
183206	24
384930	1
421806	211
57257	1651
49068	12
6063	234
399798	3
9649	591
188339	19
49077	15
108473	253
16313	8
8634	391
12740	428
300992	19
323020	1076
60364	9
384458	36
109009	37
3536	14
171984	6
339414	1
465363	466
27093	12
64984	16
212442	3
181220	1031
72169	279
42984	94
290285	1
18926	52
407542	-1
419316	1
29683	44
380918	5
290288	21
22005	577
394225	103
343039	187
16378	35
110074	1484
396795	29
394233	93
