44032	181
41219	1
44038	2
41735	17
38024	3
45704	1
34825	-1
25355	15
32527	106
48784	79
40212	2
45335	5
32536	46
16280	1
41373	99
45982	3
23202	4
42281	189
45481	9
42283	43
38061	2
46512	-1
40755	2
37560	1
48953	22
9150	25
46271	79
35519	3
46144	50
26433	29
45636	21
46404	29
41156	3
17862	4
43078	3
48588	1
40412	-1
41565	358
24159	-1
33888	114
46049	2
41186	1
44644	11
30950	3
37736	1
43113	788
47465	1
49002	51
36332	-1
40172	-1
42094	-1
45039	4
35568	8
42099	47
35831	62
40951	-1
17531	2
33531	-1
42108	104
44157	1
