125572	30
242950	2
257926	1
426497	2
266120	197
199309	1417
327060	937
222868	104
198043	330
208667	1
327582	46
172958	1
259233	165
328999	-1
328998	-1
196007	668
204329	590
282667	227
296107	-1
332852	1
165815	-1
406064	-1
316595	189
419902	-1
314558	61
464701	1393
258488	138
192574	64
90428	4552
198334	75
371768	57
259389	128
302394	10
328772	2
302407	1
337345	204
198731	679
265551	788
134483	11
233808	-1
342352	112
327379	1
420433	52
199259	-1
408030	8
331740	21
329054	-1
267481	18
250717	612
205532	42
255329	103
222824	1
273135	88
485482	110
337643	80
255347	45
327029	95
254833	1
471541	-1
414448	-1
342002	-1
270332	3
238970	-1
369023	3
255352	115
342782	4
221053	295
318075	78
