125572	5
242950	1
257926	8407
426497	2
266120	27
199309	14
327060	15
222868	10
198043	112
208667	13
327582	4
172958	1
259233	16
328999	1
328998	5
196007	100
204329	388
282667	766
296107	109
332852	4
165815	18
406064	8
316595	220
419902	1
314558	161
464701	1122
258488	421
192574	8
90428	105
198334	5
371768	1
259389	3198
302394	1
328772	9
302407	149
337345	146
198731	-1
265551	226
134483	1
233808	1297
342352	20
327379	3
420433	26
199259	44
408030	7
331740	29
329054	233
267481	24
250717	-1
205532	9
255329	5
222824	1
273135	11
485482	163
337643	24
255347	99
327029	340
254833	52
471541	-1
414448	1
342002	31
270332	58
238970	-1
369023	16
255352	1
342782	4
221053	90
318075	141
