263173	8
140289	263
99330	124
244742	63
305155	6
330754	2
339980	1
401418	136
417801	2
443410	6470
334864	95
259093	6
334876	8
28698	109
258072	79
103450	2
90140	75
296998	85
292903	59
111653	656
217126	23
236582	510
372768	20
272418	1008
425006	196
304174	125
298031	3
291893	187
124978	11
55349	593
283697	20
475198	5
178238	5
321592	122
317497	1854
339000	4
394296	16
294970	216
75843	26
113731	129
250944	1
463936	3
464974	1
26699	17
288847	17
239695	29
321608	4
261198	131
291924	168
364628	466
250961	557
271446	2
125013	1
256087	3
298066	1204
372818	795
66646	2
267358	5
434269	14
272472	8
269401	3
43103	35
290916	39
462948	174
305255	1
458852	2
391265	84
23652	136
290913	69
338018	4
443498	4
409707	107
341109	14
102512	29
204914	23
285814	1
299127	501
151668	26
284793	30
409723	3
22655	24
317563	2
397447	2
88195	3221
383110	34
97413	476
318607	1
477324	1
374920	100
350347	4
437398	1912
272532	54
425109	12
416915	1277
201878	26
424083	8
285852	9
321693	491
228506	7
153755	1
285854	8
264356	1
309415	1719
324769	23
288931	63
91306	226
338089	19
159917	4
337077	1
272567	9
141492	156
213179	1828
63675	87
373950	1
430267	15
301242	-1
457926	94
216258	33
411841	3
49352	701
117960	1
407759	34
365775	169
307407	46
289992	12
405704	78
266442	1
385237	98
378068	2
303313	-1
303314	590
479440	11
316627	14
391389	533
433373	101
306392	43
318681	46
427227	6
424166	5
121057	7
42208	508
416998	1
154851	16
195808	20
386272	7
416992	8
372973	2
491756	55
265448	3
332008	6
100593	116
442614	1123
262389	4012
362743	350
388342	127
283891	17
347389	384
46332	31
289028	150
401666	1
318734	51
364815	1
130317	544
370952	10
318731	23
416022	1550
331028	12
420116	3
339222	2
81172	35
278802	5
371987	196
416016	5
124182	1
337181	2
335132	42
400668	1
82204	4
60703	6
395558	12
296229	26
228641	737
403749	1
422178	2
45349	36
267554	1
331053	30
372013	32
102696	50
149803	1
149801	1
9517	139
298281	10
339248	22
394547	49
399665	1101
311603	18
225594	2
153912	133
295230	4
264504	70
218431	1
398648	54
297280	140
43332	50
232773	350
218437	1139
239940	12
349517	9
356687	11
129354	1752
466252	46
330057	5
88397	333
210255	1
287049	8716
231757	10
429399	246
65875	7
290135	594
477523	17
259413	122
41302	2
312659	-1
338271	4
424283	14
287078	198
476517	7
53603	12
43364	-1
267616	213
172388	93
6503	142
319854	24
262511	824
24941	1
331115	280
320875	1
279924	1135
342391	3
70005	13
340338	55
315772	99
383358	4
288121	21
93567	59
408966	8
414084	27
432515	8
8581	1802
176516	1
431488	1
77193	34
465293	19
489869	12
201096	28
342410	1
125326	1
320916	39
430487	14
414100	6
202129	127
266646	1
313751	770
335249	170
107924	103
408979	10
303506	1
378258	6
390546	77
245140	3
264606	14
215448	29
199064	1420
295320	12
62878	39
90528	81
358823	3
265638	1
327079	25
287136	1
21926	11
279981	145
414122	8
395691	7
433591	578
260528	155
297392	1
373169	2
397747	3
294322	30
252340	32
304573	1
429498	1
70079	98
416198	3
394692	368
59845	3
347587	1248
243147	13
347599	33
354766	5057
403917	1
403927	5
306646	704
403924	2
49619	-1
320983	254
386518	8
277968	47
360913	3155
387536	49
233941	80
26070	1
153044	1
255449	2
255448	208
458200	7
251356	5
326116	5
257505	22
377318	21
463332	163
394721	65
430574	115
332271	19
430573	2
412139	1
344552	809
468457	281
488951	114
393719	5196
59891	444
340470	1
14837	905
44535	545
202239	10
252415	1
478714	44
374264	2
161282	1
421383	3919
267776	52
330241	1
303617	33
17925	900
245254	8
383491	18
463360	5
286221	4
385550	11
35339	1195
408072	50
52750	378
396809	1759
321035	1
260626	370
396823	30
24082	359
476693	1712
252432	253
352785	16
397842	81
264722	1
407056	2
298520	145
311835	98
329252	585
277031	2
329248	29
331311	2
267829	13
408114	2
67124	16
296498	9
178744	334
27194	26
79419	186
410173	129
410170	1
331320	18
256574	5
297529	7
460359	2
52801	278
263751	181
31300	1
439874	1
45638	475
80455	527
264770	22
242244	34
154186	581
262732	493
266831	13
36427	1679
152142	1759
252493	1
306763	108
208460	500
279124	114
437847	24
349782	11
449107	1
260694	11
418384	-1
243284	-1
262748	2
297566	1
237144	2
13916	10
433754	4
303705	31
262746	3
276068	690
133731	15
13921	-1
434791	6089
19043	237
274023	338
38499	101
440930	28
436832	528
344674	13
250472	249
422506	211
64108	9988
62062	133
439912	1
298603	105
47729	381
388724	96
47731	2034
398965	158
262768	1
28277	3022
465521	4533
211578	5911
297593	52
194175	43
216707	52
424581	42
421506	673
280193	82
288385	38
432771	2
324237	9
37513	22
395919	45
492173	1822
247433	52
267918	58
287374	4
369295	4
432781	33
276111	189
125580	29
196242	603
334480	158
398995	1
416401	233
19097	59
217753	3
339614	22
234143	182
304792	55
32412	1474
424614	119
369319	3
167590	18
450208	246
297645	1
330415	4
438956	1
252591	105
1708	83
424616	342
331447	387
303794	1
297663	23
278201	16
266938	1
286406	37
434884	2
19145	317
312014	1208
393932	1283
338638	125
67274	4
244431	2232
30412	136
332489	1
249549	1
24271	4273
185043	11
295638	1
395989	40
108247	59
266962	1
41688	16
262877	7
308957	290
309977	247
395992	26
333541	369
94951	1651
392931	13
297709	23
150249	223
125677	1861
326377	76
460521	6
120561	2
120560	76
58098	1044
391927	1
338673	8
84724	1
308978	3
338675	3
392946	2
398076	1180
263935	51
316155	48
99072	313
436997	1
406274	112
30468	3
410371	256
35590	2
408334	56
185102	18
12044	30
395016	10
62226	72
251670	48
288529	1
381714	125
249620	9
185113	4
46875	153
304927	928
297752	3
61212	182
161566	1
306970	1
34591	67
329498	1
264999	6
271139	139
283427	1
318255	7
317224	12
339752	803
337707	1005
338731	2
309035	31
443191	1
181040	835
286524	18
395071	41
100155	16
333631	3752
165689	-1
143171	64
244548	142
179018	45
374605	2
296781	29
296782	16
444236	1
406347	45
342858	47
248659	332
185172	121
285523	1143
231263	2820
195423	283
296794	1
387940	40
300901	5
266085	20
490337	1109
230244	3
246635	12
252779	2
275308	513
266092	6
419692	15
189294	54
367465	14
321385	4
294763	702
328554	16
29553	36
369527	10
294768	25
376688	1
271228	5
343935	32
144249	84
338809	7
349051	2
296836	18
285573	303
418692	2
217984	168
260992	1
285568	19
224132	145
342926	4
422792	53
411529	103
393098	5
306069	19
51093	17
330640	12
82839	-1
325523	-1
299928	12
184222	843
362404	15
262050	27
231329	45
93093	14
17317	88
179109	40
63400	45
296878	10
443309	5
314283	171
318388	18
79793	1
186291	53
251824	31
224183	26
264112	4082
55221	-1
187316	16
274364	50
13243	3
393147	1
385989	1
81856	182
285637	36
336833	1
444354	5
177095	1
411585	23
329677	36
90057	4921
71627	16
443341	1
69581	6
426963	2
304083	1
395231	6
140248	52
395228	14
337887	6
139231	367
474073	35
190438	8
272354	-1
294893	48
434159	402
272366	32
337903	22
388078	23
68586	992
267241	1613
338923	1
333803	25
261100	6
388074	4
404471	1
127987	137
411636	107
381942	2
51187	66
201718	29
314354	188
276467	13
460799	2033
47097	1267
422908	24
432125	184
404477	53
434173	36
409594	60
329720	56
471034	1
364539	220
313339	106
411641	809
