@relation strict-qd-model-2020-single
@attribute bugid string
@attribute avgIDF numeric
@attribute maxIDF numeric
@attribute stdIDF numeric
@attribute avgICTF numeric
@attribute maxICTF numeric
@attribute stdICTF numeric
@attribute avgEntropy numeric
@attribute maxEntropy numeric
@attribute medianEntropy numeric
@attribute stdEntropy numeric
@attribute QS numeric
@attribute SCS numeric
@attribute sumSCQ numeric
@attribute avgSCQ numeric
@attribute maxSCQ numeric
@attribute avgVAR numeric
@attribute sumVAR numeric
@attribute maxVAR numeric
@attribute avgPMI numeric
@attribute maxPMI numeric
@attribute classlabel {'bestq','worstq'}
@data


adempiere-3.1.0-768-bestq	0.4859660178233012	0.7976545720959428	0.12167872741661212	0.008086435416742218	0.09090909090909091	0.022304592729298786	0.40300428274340355	0.6662262702018912	0.41735877480180233	0.15531532468383596	0.1266717220460499	1511.686305231412	54.692499744210906	3.4182812340131816	3.7310018634416093	0.13074028711147873	2.091844593783659	0.22815437651779819	1.18936674959591	6.268131631250832	bestq
adempiere-3.1.0-113-bestq	0.429991745630526	0.9325470524921895	0.37207086980979537	0.031656082825390904	0.14285714285714285	0.051460412814100645	0.0956571290620954	0.47211855493289706	0.0	0.15411540663788817	0.009340962360402593	13375.069331643484	24.98099704045403	1.9216151569580027	3.970875375759129	0.13953049347242638	1.813896415141543	1.342460984306904	0.22354422655513856	8.483705347255247	bestq
adempiere-3.1.0-114-bestq	0.37178395894511707	0.7861954133730944	0.32183585578147683	0.02587637368131427	0.1111111111111111	0.03968746711994099	0.23822639401470128	0.9718137360385362	0.0	0.3191224280524955	0.9124500206810975	7147.212639718704	27.064204079792226	1.9331574342708735	3.5925795966269423	0.031583145579457884	0.4421640381124104	0.1533235601817796	0.14017434037319348	2.049827859067447	bestq
adempiere-3.1.0-116-bestq	0.448964905018596	1.0	0.30214400551821735	0.0940088054338298	1.0	0.25988874845197685	0.17503863802736933	0.5871099447621647	0.0019642473731383905	0.23236546648360193	0.09416793051151248	16347.420818519213	71.13278462735971	2.2946059557212815	3.9944403902646552	0.034374065974731145	1.0655960452166653	0.29524978166993743	0.21065900576521837	6.012784939441987	bestq
adempiere-3.1.0-820-bestq	0.470350270837821	1.0	0.28422139128887225	0.07304431046481442	1.0	0.2273888043104857	0.2633690741004551	0.5969016316041201	0.0	0.2862691294879042	0.13811526264993795	8129.535253267143	49.905551659239705	2.6266079820652477	3.5101223986660375	0.04130801563829827	0.784852297127667	0.11585795722447968	0.5023572530400374	3.8393144481138752	bestq
adempiere-3.1.0-37-bestq	0.4970140970719777	0.9325470524921895	0.3565365362429344	0.07530297816761085	0.5	0.14583160786103957	0.1772507342387232	0.9718137360385362	0.09854661247208515	0.2645539455058439	0.9094167930511512	9450.833027475812	30.530108418035912	2.180722029859708	3.970875375759129	0.13125352531683296	1.8375493544356616	1.342460984306904	0.2935823934416398	7.097410986135357	bestq
adempiere-3.1.0-1240-bestq	0.4195437315126836	0.8106463430398487	0.24057397612652873	0.018876741364900185	0.14285714285714285	0.03939610157398549	0.3452474592409859	0.877314799910862	0.40055975818974443	0.31294063779770914	0.49472632014338896	2384.883457075458	36.421125950822784	2.601508996487342	3.5523542503384538	0.031035758098294983	0.4345006133761299	0.16199973616409027	0.22063658825638588	4.324822263895576	bestq
adempiere-3.1.0-106-bestq	0.5290589482891833	0.7504222652053847	0.1665666541381684	0.017513222187021886	0.07692307692307693	0.026818561294898065	0.2382689880313225	0.6609745402526881	0.30786189305507855	0.23842185745766883	0.09258237970494967	6384.129428547654	48.375257526278524	3.2250171684185682	3.887004759394678	0.058088671317860975	0.8713300697679147	0.2620953647048962	0.624574337556004	9.582317635923358	bestq
