Tools	0.3338727037972256	0.7017692700810991
launch	0.4886696491430466	0.7017692700810991
great	0.5087795449795499	0.08842102847989877
tool	1.0	1.0
command	0.706246634589207	0.6699869663319048
external	0.9518991150487136	0.10573851101628447
Bug	0.3511818230272535	0.3866328258440295
ExternalTools	0.6232962281083496	0.3866328258440295
External	0.5825684187494222	0.6699869663319048
setup	0.5825684187494222	0.3821448513350635
easier	0.3338727037972256	0.09881151800173019
debugging	0.28858553744668264	0.08149403546534449
full	0.7411666693572455	0.08842102847989877
Display	0.5611751858128318	0.08149403546534449
