90428	3327
125572	5
134483	13
165815	-1
172958	1
192574	64
196007	775
198043	303
198334	10
198731	299
199259	-1
199309	1400
204329	547
205532	42
208667	1
221053	3008
222824	1
222868	232
233808	-1
238970	-1
242950	3
250717	119
254833	2
255329	81
255347	63
255352	72
257926	1
258488	805
259233	167
259389	123
265551	142
266120	66
267481	20
270332	22
273135	82
282667	214
296107	-1
302394	26
302407	1
314558	56
316595	114
318075	83
327029	71
327060	482
327379	2
327582	41
328772	1
328998	-1
328999	-1
329054	-1
331740	21
332852	1
337345	193
337643	59
342002	-1
342352	83
342782	16
369023	3
371768	6
406064	-1
408030	20
414448	-1
419902	-1
420433	82
426497	36
464701	65
471541	-1
485482	12
