18306	50
53634	152
76675	125
40707	27
13957	2
31110	18
335363	107
422016	18
24839	48
217994	32
94474	46
21776	8
197011	3
401815	184
463252	1435
455199	227
43418	12
102427	635
275614	5
184862	644
37918	181
22815	92
112670	1187
23328	710
85665	401
9122	538
28195	20
183206	4
204455	51
421806	2317
53929	190
57257	2295
49068	123
9649	1144
13364	69
90805	93
165174	171
255031	3
49077	19
37942	448
108473	474
428862	196
432190	1
10811	33
21823	315
53952	1030
10817	16
171075	6678
53959	37
323020	1260
120651	27
125771	364
339414	1
297808	3
27989	664
161364	948
13015	685
64984	9
212442	1848
94047	41
12640	61
371300	4
105573	6
33893	97
86887	36
206693	46
42984	115
72169	1
208744	42
29036	-1
34670	38
10096	306
29297	89
241394	10
29683	60
30837	32
94452	385
12665	366
343039	-1
400636	-1
53115	253
396795	23
33534	624
144253	934
