161282	1
421383	2596
99330	365
267776	68
383491	15
286221	1
401418	1
52750	17
408072	1615
396823	73
24082	163
352785	5
397842	1482
443410	-1
334864	205
259093	20
28698	40
298520	22
111653	965
217126	42
329248	41
304174	37
55349	61
283697	20
27194	1
178744	36
256574	1
317497	1272
339000	2
394296	1
52801	-1
75843	1471
113731	40
263751	1365
31300	3
80455	293
36427	67
266831	12
152142	1231
239695	33
321608	2
261198	1094
279124	5
437847	1
125013	2
256087	2
298066	1069
66646	1
243284	1651
267358	2
434269	3
13916	1
303705	-1
43103	73
13921	1095
133731	8
434791	5775
38499	137
305255	1
462948	21
440930	11
290913	1
64108	3238
422506	8
341109	4
47731	607
299127	604
28277	97
465521	8229
194175	75
297593	30
22655	4
88195	3272
421506	229
395919	2
492173	3123
432781	1
374920	45
437398	6254
425109	1366
416401	101
285852	7
228506	1
304792	348
369319	5
167590	59
91306	146
252591	641
338089	26
272567	8
141492	116
63675	3922
297663	93
278201	17
301242	89
286406	46
49352	6256
393932	76
67274	19
338638	444
30412	13
244431	-1
289992	3
249549	1
24271	8422
185043	12
378068	1
303313	-1
108247	22
41688	500
391389	270
262877	20
306392	49
309977	294
427227	1
42208	31
121057	8
333541	1063
416998	1
195808	14
372973	5
297709	2
150249	1367
491756	1807
442614	5809
120560	88
262389	4703
58098	-1
388342	95
338673	26
84724	12
308978	3
263935	564
316155	44
12044	74
370952	54
331028	622
81172	139
416016	170
124182	4
335132	36
46875	15
185113	18
304927	1489
306970	1
296229	34
228641	115
264999	7
45349	321
267554	2420
271139	37
9517	625
311603	23
100155	330
153912	3429
333631	739
165689	-1
264504	30
398648	41
143171	169
297280	2117
232773	200
239940	16
296781	29
296782	30
129354	876
466252	135
88397	82
330057	3
287049	4496
342858	2133
248659	1663
259413	1129
300901	20
287078	326
53603	34
267616	1157
172388	167
246635	82
252779	24
275308	1347
419692	4
262511	1770
321385	2
331115	1
294763	165
70005	108
340338	106
288121	23
224132	283
77193	16
201096	9
422792	179
342410	1
320916	144
202129	68
266646	2
335249	111
51093	43
82839	73
390546	10
215448	56
62878	31
362404	1
358823	1
17317	699
63400	12
279981	918
79793	1
318388	14
186291	86
251824	226
224183	472
294322	229
274364	74
13243	2
70079	609
243147	8
354766	1709
306646	359
49619	1172
320983	355
387536	32
153044	3
233941	43
255449	1
255448	78
251356	448
377318	35
272366	10
68586	68
261100	1
51187	142
14837	1415
201718	2799
314354	3
460799	249
47097	628
432125	1832
252415	38
364539	70
411641	4725
