disconnect	0.211510067690322	0.09783268909245242
IChannel	0.2541268402628084	0.3948382492676864
JmDNS	0.1478303071774835	0.3699353323808135
Start	0.15374785595878668	0.3928060965682755
DNS	0.1597784248210053	0.3956235255450612
ecf	0.2931520344882657	0.5656684655398926
Adapter	0.17543070944359868	0.40669588879025864
main	0.1380839459216954	0.07069329221530685
Repeat	0.1249320022016167	0.3672895920004152
Manager	0.14789631368117323	0.42761803476665966
Capture	0.17796680165666287	0.8508898522611328
Container	0.17850335875879897	0.41235854194416777
view	0.14971370147745386	0.3992745829433373
Build	0.13348501729454215	0.08332284541402159
IChannelContainerAdapter	0.1527020686797193	0.3974546470975633
Doc	0.23867769655245108	0.5849486267234096
docshare	0.15216918743345884	0.4123023216915031
ViewShare	0.20334988786797437	0.5835180598605832
XMPP	0.3300247120181446	1.0
presence	0.15439352953075217	0.539022482043111
datashare	0.15913642604652023	0.07069329221530685
URLShare	0.20334988786797437	0.5813069778861071
remain	0.20247205972535504	0.08332284541402159
Connect	0.1254620355153836	0.0694632144592575
Discovery	0.1477562149521729	0.4166597336251458
remained	0.11256935114099426	0.0694632144592575
eclipse	0.14889037453925547	0.49415702034503867
collab	0.35385814167737023	0.5349638444402318
Daemon	0.1380839459216954	0.4139570889817145
Running	1.0	0.0694632144592575
dispose	0.16723018753697627	0.08622978985179751
Level	0.16185900031442074	0.39999836667367994
ConsoleShare	0.20334988786797437	0.7064011017236591
File	0.1631659967801194	0.351702138372538
ScreenCaptureShare	0.21809990950157238	0.618659944861933
Steps	0.2129515319486925	0.12850694674962637
Discoonect	0.11256935114099426	0.2209012227047294
server	0.2389155946711828	0.7228888494599259
Listener	0.1786558328471623	0.3899729756721138
Screen	0.17796680165666287	0.7261484631256558
screencapture	0.1538932482136771	0.5018375750552398
Dispatcher	0.1496422462418368	0.4332285950525543
JMDNS	0.1477562149521729	0.4267232277554909
Bug	0.11256935114099426	0.7021717504106739
Console	0.10233418383027489	0.7545498629796674
Worker	0.1380839459216954	0.39674940845794854
Framework	0.1495307984902631	0.4165267568592431
Closer	0.15441392218154684	0.07069329221530685
console	0.14971370147745386	0.369507977016282
org	0.45008827996005135	0.5726758511064628
Bundle	0.15430247442997316	0.4247526682088567
threads	0.5690981907033078	0.8936145091297205
Data	0.1478303071774835	0.3892860174613526
View	0.10233418383027489	0.666137305893813
url	0.14971370147745386	0.4620804233436391
Thread	0.8732149227360783	0.4625811984475084
DocShare	0.2043983007687494	0.6370344933363868
SocketListener	0.14789631368117323	0.38194864644899573
Timer	0.1380839459216954	0.42579660897574334
Event	0.22790014736499467	0.42163491845198947
time	0.21877597377456617	0.6545313893431541
Share	0.496829374237511	0.924269114277059
Reproduce	0.2129515319486925	0.0694632144592575
Socket	0.17578643249732223	0.3330505496257593
