don	0.7109749054286933	0.113434238839381
code	0.684686987413883	0.550372721874461
test	0.38521743467667563	1.0
foo	1.0	0.9571831864067081
Regression	0.8814515241132741	0.8763655224094734
Method	0.4359608710592904	1.0
ambiguous	0.786137839383364	0.12542712647871898
type	0.7381414280535783	0.550372721874461
compile	0.6950350428097024	0.113434238839381
Bug	0.47646028330447254	0.47371109319431004
bug	0.47646028330447254	0.8763655224094734
Object	0.6762040413358411	0.9571831864067081
compiler	0.8814515241132741	0.47371109319431004
